NR90	spc	sample	cpm	data	FMT_group	name	prot
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_51	1.09418	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_54	1.0883100000000001	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_56	0.130664	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A2X1MW82	g__Escherichia.s__Escherichia_coli	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_29	0.375645	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A1B7JZX4	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_29	0.369509	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_C0B2G3	g__Proteus.s__Proteus_penneri	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_29	0.361121	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A1B7K5A9	g__Kluyvera.s__Kluyvera_georgiana	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_29	0.341768	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_32	11.1489	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_34	8.51584	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_45	2.16474	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_46	10.1009	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_54	7.00869	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A377WMS4	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_29	0.32185	shotgun_metagenomics	FMT_grp_2	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_32	5.32099	shotgun_metagenomics	FMT_grp_3	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_34	5.09384	shotgun_metagenomics	FMT_grp_4	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_45	2.47272	shotgun_metagenomics	FMT_grp_7	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_46	5.63643	shotgun_metagenomics	FMT_grp_6	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_54	10.002	shotgun_metagenomics	FMT_grp_11	before_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	Proline Transport protein
UniRef90_A0A2X3F3M6	g__Klebsiella.s__Klebsiella_pneumoniae	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	Proline Transport protein
