pathway	HD_1-892	HD_11-821	HD_12-1052	HD_2-901	HD_3_911	HD_4-913	HD_5-915	HD_6-955	HD_7-983	HD_8-964	Cosmic_27	Cosmic_29	Cosmic_31	Cosmic_32	Cosmic_34	Cosmic_35	Cosmic_36	Cosmic_39	Cosmic_40	Cosmic_41	Cosmic_45	Cosmic_46	Cosmic_48	Cosmic_51	Cosmic_52	Cosmic_53	Cosmic_54	Cosmic_56	Cosmic_57	Cosmic_58	Cosmic_60
PWY-5415: catechol degradation I (meta-cleavage pathway)	0	0	0	0	0	10.8999420064	19.8834628432	0	0	11.7931073615	0	1162.4528261638	0	0	27.6491338898	0	247.5527511867	0	0	0	0	0	0	27.088867704	0	0	0	45.7759370806	0	17.8804091654	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	0	0	0	0	0	10.2057789108	0	0	0	0	5437.8054571441	363.134489475	0	578.9497871929	3596.0344672701	772.376327559	33.2643068899	0	0	0	2746.5885142515	6778.8242918185	12.9451908097	6980.2372205166	0	0	4270.8286731935	58.2147972612	0	0	0
PWY-5705: allantoin degradation to glyoxylate III	0	0	0	0	0	7.2149902326	0	0	0	0	4288.8640243211	262.788869851	0	0	1978.4706465544	1779.9952595056	8.1858206536	0	0	0	1983.7232284613	1432.6824211245	0	3453.2884349715	0	0	1386.0927969708	0	0	0	0
PWY-5692: allantoin degradation to glyoxylate II	0	0	0	0	0	6.8277892019	0	0	0	0	8.9905826621	0	0	0	623.4340170935	980.6339845201	7.7023969727	0	0	0	716.6303626708	27.3911040228	0	366.0550121182	0	0	637.4344489988	0	0	0	0
URDEGR-PWY: superpathway of allantoin degradation in plants	0	0	0	0	0	6.8277892019	0	0	0	0	8.9905826621	0	0	0	623.4340170935	980.6339845201	7.7023969727	0	0	0	716.6303626708	27.3911040228	0	366.0550121182	0	0	637.4344489988	0	0	0	0
PWY-6328: L-lysine degradation X	0	0	0	0	0	5.7385284736	0	0	0	0	375.1515969618	627.5599298093	0	0	0	272.8991374493	0	0	0	0	2128.7895987768	556.0628753991	0	2028.2313100614	0	0	341.7671541192	0	0	0	0
PWY0-41: allantoin degradation IV (anaerobic)	0	0	0	0	0	3.7787801251	0	0	0	0	2226.6296719763	0	0	0	1324.745675979	1134.2596385523	0	0	0	0	1202.1828873183	781.9094077088	0	606.1938635529	0	0	1051.3739542839	0	0	0	0
PWY-7446: sulfoquinovose degradation I	0	0	0	0	0	3.7146504143	10.0554288924	0	0	0	1483.0694301138	648.8350039439	0	0	1192.1316328066	2817.8350561632	0	0	33.7444778458	0	1236.4693097053	1671.439559311	22.8152107804	1585.2024020496	0	0	36.8998054653	93.3810040534	0	0	0
PWY66-430: myristate biosynthesis (mitochondria)	0	0	0	0	0	0	143.0844792557	0	0	0	6298.64065107	669.9204480433	0	0	7581.4034369373	2413.2488429611	97.8480080531	0	133.7410337897	0	1026.3886488885	8700.7227055561	241.4869392432	721.21586618	0	0	11485.9508610733	0	1440.4653676334	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0	0	0	0	0	0	138.1549524684	0	0	0	6259.1403658205	646.4581618824	0	1795.7925802994	7570.4657884621	2347.6771020739	93.8427531964	0	129.4641171487	0	987.3101415233	8987.3063544829	246.2614020543	679.4093548496	0	0	11894.2909749001	0	1447.6950693126	0	0
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	0	0	0	0	0	0	103.8983560874	606.6702546022	63.6042209041	99.8944460225	0	1343.8827949677	0	0	0	4745.166963841	1063.76521096	0	0	0	0	0	0	0	322.3230793543	337.0322779526	0	0	0	0	200.1145596111
PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)	0	0	0	0	0	0	9.6051229913	0	0	0	8074.0841903084	918.8655449399	0	373.2011013915	6606.3970298392	3038.3704435601	331.3969526579	0	49.4455585892	0	1842.0033463222	5750.5726699043	34.6517604783	6698.5572638634	0	0	5422.370678027	229.6115703141	0	0	0
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II	0	0	0	0	0	0	0	0	0	50.1017160931	0	591.8536318521	0	0	97.5197960375	3319.9449919411	551.5808987036	0	0	0	64.3938785767	0	0	391.4670366427	0	0	0	0	0	0	0
LYSINE-DEG1-PWY: L-lysine degradation XI (mammalian)	0	0	0	0	0	0	0	0	0	49.4746698401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DARABCATK12-PWY: D-arabinose degradation I	0	0	0	0	0	0	0	0	0	17.979337241	2127.0517600284	309.7347356661	0	393.4597709648	3183.6853308737	2305.273636003	7.5218000187	0	0	0	1741.6639219304	2827.9772522988	9.5366095568	1284.6106473901	0	0	3542.003776526	85.7577281813	0	0	0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0	0	0	0	0	0	0	0	0	12.6437393714	0	0	0	0	1732.8615941212	777.492588739	0	0	0	0	726.6218046361	20.2989271631	23.3184665649	4850.2085603584	0	0	0	0	0	0	0
PWY-7039: phosphatidate metabolism, as a signaling molecule	0	0	0	0	0	0	0	0	0	10.1628443029	53.8470116151	1192.694348698	0	0	3176.6965648263	86.9818389266	0	0	0	0	3008.8591455785	0	21.4317589402	1055.0955397065	0	0	0	60.7491590971	0	0	0
PWY-5028: L-histidine degradation II	0	0	0	0	0	0	0	0	0	0	9974.1278718389	571.2297322621	0	0	57.1451354297	2107.3312741403	0	0	0	0	0	13109.7414123936	0	4251.7128067279	0	0	0	0	0	0	0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0	0	0	0	0	0	0	0	0	0	7335.6226319945	1553.6927277093	0	1819.7572616241	8159.9702762139	494.7700636858	420.5581060355	0	0	0	3705.8466511437	9934.4007973628	0	5224.9728768982	0	0	11699.3861802726	239.4594962692	0	0	0
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	0	0	0	0	0	0	0	0	0	0	7335.6226319945	1553.6927277093	0	1819.7572616241	8159.9702762139	494.7700636858	420.5581060355	0	0	0	3705.8466511437	9934.4007973628	0	5224.9728768982	0	0	11699.3861802726	239.4594962692	0	0	0
THREOCAT-PWY: superpathway of L-threonine metabolism	0	0	0	0	0	0	0	0	0	0	3434.3318479707	1074.3428215553	0	921.1144029567	7861.0060969876	954.5689410393	298.2586273797	0	0	0	3616.1377701726	11078.4412079054	0	6537.6180907178	0	0	13273.9636059084	82.7023167899	0	0	0
PWY-6185: 4-methylcatechol degradation (ortho cleavage)	0	0	0	0	0	0	0	0	0	0	3270.0617456644	723.9082022722	0	1387.1986742179	8289.1791166134	406.1034284971	0	0	0	0	736.7484325349	10088.3532447407	0	2885.7189025767	0	0	11496.237809472	10.1202028997	0	0	0
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	0	0	0	0	0	0	0	0	0	0	2760.5508409359	333.266343311	0	0	1092.1470600762	499.7020494703	19.5091172858	0	0	0	488.2135416323	2355.8226546713	19.7672584829	1311.3097537654	0	0	712.1132168232	14.2138517517	0	0	0
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0	0	0	0	0	0	0	0	0	0	2158.714090466	311.3757470083	0	401.4974738439	3261.4479374327	2601.1055004236	7.4939337729	0	0	0	1852.2900769837	2871.3650484841	9.0997768247	1300.9875926343	0	0	3633.3309299677	86.1795916091	0	0	0
PWY0-461: L-lysine degradation I	0	0	0	0	0	0	0	0	0	0	1610.8298963791	764.8049467376	0	0	1931.4212819962	2532.4660930409	0	0	18.9260623832	0	2128.7895987768	2022.8791884653	14.4829286447	2028.2313100614	0	0	2488.5894516752	57.914252145	0	0	0
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	0	0	0	0	0	0	0	0	0	0	1450.0898524812	0	0	0	715.4698763515	145.7611593868	0	0	0	0	0	844.7098172945	0	2139.4805565163	0	0	0	0	0	0	0
CARNMET-PWY: L-carnitine degradation I	0	0	0	0	0	0	0	0	0	0	1435.2372184288	414.5954505657	0	0	1720.0487089314	2124.4214572492	0	0	24.9038509757	0	1029.7969039835	1186.275455312	26.7459955447	1078.3187523461	0	0	1220.4323086971	62.5243990616	0	0	0
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)	0	0	0	0	0	0	0	0	0	0	1327.9177190553	0	0	0	0	0	0	0	0	0	0	1362.2343575636	0	3581.7041450349	0	0	0	37.6937706596	0	0	0
PWY-7165: L-ascorbate biosynthesis VIII (engineered pathway)	0	0	0	0	0	0	0	0	0	0	1046.2832387957	955.9229428406	0	0	10609.3870014015	358.9703272791	0	0	0	0	1720.6077718756	4178.4284416547	0	3235.6813176665	0	0	9646.1259093953	76.909418362	0	0	0
PWY-6215: 4-chlorobenzoate degradation	0	0	0	0	0	0	0	0	0	0	872.5433326431	347.8041096399	0	0	151.2669697915	115.4332799169	0	0	0	0	370.8500909615	473.8999951486	0	831.897462919	0	0	108.3266969796	11.6603910991	0	0	0
PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast)	0	0	0	0	0	0	0	0	0	0	858.2156423214	1242.905762636	0	0	157.1349250263	1223.9869238722	0	0	0	0	66.0046266306	0	0	724.1547679786	0	0	9327.3276406085	50.7796119515	0	0	0
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)	0	0	0	0	0	0	0	0	0	0	853.1112342579	736.7462052963	0	0	1888.6134750081	132.1498863372	0	0	0	0	1204.8384147593	571.2722823041	0	1136.8606131097	0	0	1894.6485796314	48.4513715024	0	0	0
PWY-7874: L-threonate degradation	0	0	0	0	0	0	0	0	0	0	839.931841042	0	0	0	970.0799431434	141.0153370028	0	0	0	0	1001.9727757276	419.7622379445	0	729.246078721	0	0	995.3189274916	30.1841061735	0	0	0
PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation)	0	0	0	0	0	0	0	0	0	0	773.4205090658	675.1680497406	0	0	1711.2860866851	117.9249188634	0	0	0	0	1106.7177963635	511.081600173	0	1023.1853344627	0	0	1706.6285123781	43.5403686301	0	0	0
PWY-5088: L-glutamate degradation VIII (to propanoate)	0	0	0	0	0	0	0	0	0	0	704.890690242	1252.6216653814	0	0	0	449.1306079295	17.8050007203	0	0	0	799.6714659599	1729.9837998329	0	2443.5409078605	0	0	0	9.2333267147	0	0	0
PWY-7268: cytosolic NADPH production (yeast)	0	0	0	0	0	0	0	0	0	0	678.7472636365	1529.0558186917	0	0	118.8564466747	2645.1334989661	0	0	0	0	50.4184525903	0	0	573.6783198351	0	0	22762.1709898083	45.1925338961	0	0	0
PWY-7873: D-erythronate degradation II	0	0	0	0	0	0	0	0	0	0	544.2546468513	0	0	0	823.9488657797	67.5857336718	0	0	0	0	837.4903524746	322.1301695081	0	254.9701886797	0	0	811.06252518	30.1841061735	0	0	0
PWY-8086: (S)-lactate fermentation to propanoate, acetate and hydrogen	0	0	0	0	0	0	0	0	0	0	408.1276742515	747.0675909962	0	0	0	415.2827171618	11.1939622021	0	0	0	521.2037603159	1048.3639931504	0	1976.3648456657	0	0	470.4264674584	8.963288673	0	0	0
PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)	0	0	0	0	0	0	0	0	0	0	385.4973366223	568.2333562076	0	0	0	525.0242953391	13.6492884073	0	0	0	531.7088194082	1201.0520392317	0	2302.2796336832	0	0	595.1839152388	11.8279240157	0	0	0
PWY-5156: superpathway of fatty acid biosynthesis II (plant)	0	0	0	0	0	0	0	0	0	0	374.812044569	0	0	0	0	3552.5091995688	0	0	0	0	0	2130.7376934188	0	1831.2195363606	0	0	0	0	0	0	0
PWY-7527: L-methionine salvage cycle III	0	0	0	0	0	0	0	0	0	0	311.2864296361	0	0	0	113.4859423089	235.5725034172	0	0	0	0	0	101.6182239401	0	3075.9019777887	0	0	0	0	0	0	0
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0	0	0	0	0	0	0	0	0	0	305.3278202279	688.9894202396	0	1662.4167061498	8333.9083564913	559.6948548953	0	0	0	0	996.0621198672	11489.4178713705	0	2524.4556203071	0	0	13212.2014685758	12.059975272	0	0	0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0	0	0	0	0	0	0	0	0	0	305.3278202279	688.9894202396	0	1662.4167061498	8333.9083564913	559.6948548953	0	0	0	0	996.0621198672	11489.4178713705	0	2524.4556203071	0	0	13212.2014685758	12.059975272	0	0	0
PWY-6182: superpathway of salicylate degradation	0	0	0	0	0	0	0	0	0	0	255.0277267148	602.365264029	0	1383.0371268045	7634.6010479235	425.7117211819	0	0	0	0	739.9698681155	9737.6469423126	0	1553.6170901758	0	0	11492.5487173971	0	0	0	0
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0	0	0	0	0	0	0	0	0	0	204.8826602186	512.3568631238	0	1258.5265233608	6261.5875908815	485.0358804128	0	0	0	0	738.2484987099	8687.0048493447	0	1864.7286292921	0	0	10347.2456539638	26.492566717	0	0	0
P562-PWY: myo-inositol degradation I	0	0	0	0	0	0	0	0	0	0	77.5957556179	0	0	0	204.9575206355	3771.6606770637	0	0	0	0	0	504.0911819625	0	1584.4303398068	0	0	0	0	0	0	0
PWY1G-0: mycothiol biosynthesis	0	0	0	0	0	0	0	0	0	0	51.4852947226	18.7517529946	31.4190571406	0	0	0	28.5963905506	0	16.1676765226	0	0	0	0	0	0	0	0	102.642421091	25.8335337097	0	31.1398066963
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	0	0	0	0	0	0	0	0	0	0	45.1785460604	0	0	0	0	0	0	0	0	0	0	0	0	148.1648949305	0	0	283.3269304429	0	0	0	0
PWY-7294: D-xylose degradation IV	0	0	0	0	0	0	0	0	0	0	43.5558700832	701.2358893375	0	0	2499.4392443264	1907.3741612266	0	0	0	0	0	1941.8584219469	19.118743149	1420.0102920068	0	0	0	101.8921893226	0	0	0
PWY-7731: superpathway of photosynthetic hydrogen production	0	0	0	0	0	0	0	0	0	0	25.6843547496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7124: ethene biosynthesis V (engineered)	0	0	0	0	0	0	0	0	0	0	18.8174126551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7218: photosynthetic 3-hydroxybutanoate biosynthesis (engineered)	0	0	0	0	0	0	0	0	0	0	17.3513258189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-101: photosynthesis light reactions	0	0	0	0	0	0	0	0	0	0	17.1290580983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URSIN-PWY: ureide biosynthesis	0	0	0	0	0	0	0	0	0	0	15.5144993101	0	0	0	1447.639153396	310.7379757977	0	0	0	0	49.5448061048	4674.9168581356	0	5880.68979902	0	0	347.6864887562	0	0	0	0
PHOTOALL-PWY: oxygenic photosynthesis	0	0	0	0	0	0	0	0	0	0	8.6908240843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	0	0	0	0	0	0	0	0	0	0	0	1350.3554754451	0	0	6169.8042541139	299.5798245928	96.8149096727	0	0	0	1274.4116034248	1959.3228775238	0	1243.7226021004	0	0	0	26.4837120613	0	0	0
PWY-6396: superpathway of 2,3-butanediol biosynthesis	0	0	0	0	0	0	0	0	0	0	0	1256.3508585761	0	0	208.7367719624	951.1672794569	388.8847260589	0	26.5633480769	0	39.2595125656	0	0	422.420628541	0	0	0	0	0	0	0
PWY-3801: sucrose degradation II (sucrose synthase)	0	0	0	0	0	0	0	0	0	0	0	631.8628094539	0	1486.6829898475	8158.223737057	311.086197968	876.7605055362	0	0	0	1580.3872662646	11001.3686289463	0	1806.5440608299	0	0	9810.2473430694	59.0854534115	0	0	0
PWY-6797: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus)	0	0	0	0	0	0	0	0	0	0	0	478.6586224333	0	0	0	2015.4816315594	264.8650512237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)	0	0	0	0	0	0	0	0	0	0	0	461.68236535	0	398.7673768271	1628.5907954799	0	23.2643922408	0	0	0	0	191.4780571241	22.5110480722	1617.1130881326	0	0	255.7026607514	0	947.360203518	0	0
PWY-5178: toluene degradation IV (aerobic) (via catechol)	0	0	0	0	0	0	0	0	0	0	0	442.4441335605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7396: butanol and isobutanol biosynthesis (engineered)	0	0	0	0	0	0	0	0	0	0	0	421.3860434662	0	380.7967235098	2652.5334795474	259.7233772936	58.4747069092	0	0	0	1027.4517730537	3862.7775343575	0	1336.7981785529	0	0	7745.3078054922	40.7056910676	0	0	0
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)	0	0	0	0	0	0	0	0	0	0	0	397.6361509593	0	0	0	0	22.0284913381	0	0	0	361.3211285844	0	0	0	0	0	0	19.0933892753	0	0	0
CRNFORCAT-PWY: creatinine degradation I	0	0	0	0	0	0	0	0	0	0	0	305.5483191553	0	862.2301002841	0	0	0	0	31.6556212682	0	0	6735.5082414365	0	0	0	0	0	60.0916768177	0	47.964052911	50.064195025
PWY5F9-12: biphenyl degradation	0	0	0	0	0	0	0	0	0	0	0	198.3448047328	0	0	1355.2091457454	0	0	0	0	0	0	0	0	0	0	0	67.1182783869	0	0	0	0
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II	0	0	0	0	0	0	0	0	0	0	0	197.736201518	0	0	97.1206561003	141.442492798	42.4574695164	0	0	0	61.4766808877	0	0	384.5526896366	0	0	0	0	0	0	0
12DICHLORETHDEG-PWY: 1,2-dichloroethane degradation	0	0	0	0	0	0	0	0	0	0	0	132.0664687099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3665973257	0	0	0
PWY-5430: meta cleavage pathway of aromatic compounds	0	0	0	0	0	0	0	0	0	0	0	124.2615885575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)	0	0	0	0	0	0	0	0	0	0	0	117.2194127389	0	0	0	13.8069009096	0	0	0	0	87.9211152745	49.9840751746	0	668.9535183706	0	0	0	40.0787746035	0	0	0
PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)	0	0	0	0	0	0	0	0	0	0	0	104.0734357069	0	0	0	0	20.646362218	0	0	0	0	0	25.0458177878	0	0	0	0	27.217750829	0	0	0
PWY-5420: catechol degradation II (meta-cleavage pathway)	0	0	0	0	0	0	0	0	0	0	0	92.4328883505	0	0	0	0	30.8190241274	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYRFUMCAT-PWY: L-tyrosine degradation I	0	0	0	0	0	0	0	0	0	0	0	84.1332407522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5419: catechol degradation to 2-hydroxypentadienoate II	0	0	0	0	0	0	0	0	0	0	0	53.6373215418	0	0	0	0	19.9174890788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate	0	0	0	0	0	0	0	0	0	0	0	52.05223376	0	297.9346216961	2088.496916801	0	0	0	0	0	0	93.5296260919	0	4.7150021196	0	0	2565.0507314824	0	0	0	0
PWY-6210: 2-aminophenol degradation	0	0	0	0	0	0	0	0	0	0	0	52.05223376	0	297.9346216961	2088.496916801	0	0	0	0	0	0	93.5296260919	0.8349917789	4.7150021196	0	0	2565.0507314824	7.0988530225	0	4.6046668464	0
PWY-7009: 2,2'-dihydroxybiphenyl degradation	0	0	0	0	0	0	0	0	0	0	0	50.7354889395	0	0	0	24.7171497965	11.4775940094	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6981: chitin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	30.3200421111	0	0	137.6009167718	0	0	0	0	0	88.7443582896	0	0	579.1698395829	0	0	0	0	0	0	0
PWY66-388: ceramide degradation by &alpha;-oxidation	0	0	0	0	0	0	0	0	0	0	0	17.541673592	0	0	69.6362101539	0	0	0	0	0	28.7881549418	0	0	279.8145232272	0	0	0	0	0	0	0
PWY-7413: dTDP-6-deoxy-&alpha;-D-allose biosynthesis	0	0	0	0	0	0	0	0	0	0	0	14.8048917548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7317: superpathway of dTDP-glucose-derived O-antigen building blocks biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	170.0286760672	0	0	0	90.7900122147	0	0	0	0	0	0	0	0	0	0	0	0	0	35.3269668671
PWY-6763: salicortin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	1524.1007097846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	0	0	0	0	0	0	0	0	0	0	0	0	0	278.2590741082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7528: L-methionine salvage cycle I (bacteria and plants)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1165.9237310599	0	0	0	0	0	0	1429.321119353	0	0	0	0	0	0	0	0	0
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519.2646890816	0	0	0	0	0	0	0	0	2343.6444242563	0	0	2411.4004041383	107.0379448074	0	0	0
PWY-2201: folate transformations I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350.9297942887	0	0	0	0	0	115.2835288513	0	0	1784.3000087272	0	0	0	0	0	0	0
PWY-5079: L-phenylalanine degradation III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.5620585109	0	0	0	0	0	200.09971501	0	0	1113.4657871872	0	0	0	0	0	0	0
PWY-7511: protein ubiquitination	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324.2193388333	7.2546895232	0	0	0	0	187.2291808627	0	0	1864.5382034786	0	0	0	0	0	0	0
PWY66-398: TCA cycle III (animals)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.3634718949	0	0	0	0	0	100.2242971262	0	0	1998.4172417214	0	0	0	0	0	0	0
PWY-7411: phosphatidate biosynthesis (yeast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.6241437617	0	0	0	0	0	48.5022106318	0	0	615.9870439019	0	0	0	0	0	0	0
PWY-8055: palmitoyl ethanolamide biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.4634999523	0	0	0	0	0	60.0583402205	0	0	771.0780723735	0	0	0	0	0	0	0
PWY-5067: glycogen biosynthesis II (from UDP-D-Glucose)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.2118362642	0	0	0	0	0	53.3798419621	0	0	566.2233997855	0	0	0	0	0	0	0
PWY3O-4108: L-tyrosine degradation III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.4089515315	0	0	0	0	0	56.1506789077	0	0	444.4925980442	0	0	0	0	0	0	0
PWY-7420: monoacylglycerol metabolism (yeast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.4764268372	0	0	0	0	0	44.3877113127	0	0	228.4770784242	0	0	0	0	0	0	0
PWY-5647: 2-nitrobenzoate degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.6386812988	0	0	0	0	0	0	0	0	5.837816751	0	0	0	0	0	0	0
PWY-6842: glutathione-mediated detoxification II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.9750117552	0	0	0	0	0	46.6453953202	0	0	415.6978994204	0	0	0	0	0	0	0
TRIGLSYN-PWY: diacylglycerol and triacylglycerol biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.8904668751	0	0	0	0	0	0	0	0	410.2905608092	0	0	0	0	0	0	0
PWY-5870: ubiquinol-8 biosynthesis (late decarboxylation)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.3275681868	103.877816699	0	0	0	0	76.3235110946	0	0	458.1985664838	0	0	402.8069912666	20.2308585545	0	0	0
PWY-6596: adenosine nucleotides degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.1343962079	0	0	0	0	0	34.6706067814	0	0	288.4091244145	0	0	0	0	0	0	0
PWY-6837: fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.9375479637	89.8893519836	0	0	0	0	30.0269828175	0	0	368.8090304917	0	0	0	24.7736854277	0	0	0
PWY-3502: superpathway of NAD biosynthesis in eukaryotes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.9298401121	0	0	0	0	0	34.7252512661	0	0	339.6886943895	0	0	0	0	0	0	0
PWY-5129: sphingolipid biosynthesis (plants)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.6831982125	0	0	0	0	0	49.9669867539	0	0	369.1419354579	0	0	0	0	0	0	0
PWY-5655: L-tryptophan degradation IX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.9251242644	0	0	0	0	0	0	0	0	13.5109279611	0	0	0	0	0	0	0
PWY3DJ-12: ceramide de novo biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.2577079744	0	0	0	0	0	31.3729839728	0	0	304.1552740904	0	0	0	0	0	0	0
