measure1	measure2	rho	p	type1	type2	Padj
plasma_untarg_glycine conjugate of C10H14O2 (1)*	CD4.naive__PS.ATP	0.7243754556493464	1.377459160919536e-4	plasma_untarg_metabo	SCENITH_measure	0.009642214126436751
plasma_untarg_glycine conjugate of C10H14O2 (1)*	CD8.central.memory__PS.ATP	0.5649217389969745	0.00615529021494336	plasma_untarg_metabo	SCENITH_measure	0.0807881840711316
plasma_untarg_ascorbic acid 3-sulfate*	Mono.intermediate__PS.ATP	0.5818181818181818	0.00450442914308506	plasma_untarg_metabo	SCENITH_measure	0.06413085559646527
plasma_untarg_4-ethylcatechol sulfate	CD4.central.memory__PS.ATP	0.5727272727272728	0.00533930499008992	plasma_untarg_metabo	SCENITH_measure	0.07119073320119894
plasma_untarg_4-allylcatechol sulfate	CD4.naive__Mitochondrial.dependence	0.6238794669049377	0.00191708776787409	plasma_untarg_metabo	SCENITH_measure	0.04014170586233144
feces_untarg_creatinine	CD8.EMRA__PS.ATP	-0.6079055436800647	0.00446278037990595	feces_untarg_metabo	SCENITH_measure	0.06413085559646527
feces_untarg_creatinine	CD8.naive__Mitochondrial.dependence	-0.705170430668875	5.15406466560178e-4	feces_untarg_metabo	SCENITH_measure	0.022786391153186817
feces_untarg_creatinine	Mono.intermediate__Glucose.dependence	-0.705170430668875	5.15406466560178e-4	feces_untarg_metabo	SCENITH_measure	0.022786391153186817
feces_untarg_glycocholate	CD8.naive__Mitochondrial.dependence	-0.6139845991168652	0.00397945219753541	feces_untarg_metabo	SCENITH_measure	0.062398501470165034
feces_untarg_glycocholate	Mono.classical__Glucose.dependence	0.5775102664960614	0.00766459367439671	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_glycocholate	CD4.naive__Glucose.dependence	0.7683069659820714	7.602067079703221e-5	feces_untarg_metabo	SCENITH_measure	0.0063857363469507055
feces_untarg_guanidinoacetate	Mono.classical__Mitochondrial.dependence	-0.6242424242424244	0.00326237479388161	feces_untarg_metabo	SCENITH_measure	0.05448493827415709
feces_untarg_2'-deoxyuridine	Mono.intermediate__Glucose.dependence	-0.7781190959104827	5.354489775378034e-5	feces_untarg_metabo	SCENITH_measure	0.0052914957780206455
feces_untarg_betaine	CD4.central.memory__PS.ATP	-0.8545454545454548	1.6125349541880603e-6	feces_untarg_metabo	SCENITH_measure	9.030195743453138e-4
feces_untarg_betaine	CD8.EMRA__PS.ATP	-0.6443798763008685	0.00216393580090299	feces_untarg_metabo	SCENITH_measure	0.041852749142434184
feces_untarg_betaine	Mono.classical__Glucose.dependence	0.6200636545536659	0.00354029665569998	feces_untarg_metabo	SCENITH_measure	0.05761864046422502
feces_untarg_betaine	Mono.intermediate__Glucose.dependence	-0.7112494861056756	4.3803902600435306e-4	feces_untarg_metabo	SCENITH_measure	0.02215048041249197
feces_untarg_xanthine	Mono.intermediate__PS.ATP	0.7212121212121214	3.325858129053957e-4	feces_untarg_metabo	SCENITH_measure	0.01862480552270216
feces_untarg_urate	CD4.naive__PS.ATP	-0.684848484848485	8.637177124514594e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
feces_untarg_N-acetylglucosaminylasparagine	Mono.intermediate__Mitochondrial.dependence	-0.7012325483169698	5.714783282970638e-4	feces_untarg_metabo	SCENITH_measure	0.02377451068774015
feces_untarg_creatine	CD4.naive__PS.ATP	-0.6121212121212123	0.00412275813285019	feces_untarg_metabo	SCENITH_measure	0.062398501470165034
feces_untarg_glycerol	Mono.classical__PS.ATP	0.6121212121212123	0.00412275813285019	feces_untarg_metabo	SCENITH_measure	0.062398501470165034
feces_untarg_glycerol	CD4.central.memory__PS.ATP	-0.7575757575757577	1.0947245442349052e-4	feces_untarg_metabo	SCENITH_measure	0.008359714701430185
feces_untarg_glycerol	Mono.classical__Glucose.dependence	0.7112494861056756	4.3803902600435377e-4	feces_untarg_metabo	SCENITH_measure	0.02215048041249197
feces_untarg_glycochenodeoxycholate	CD8.naive__Mitochondrial.dependence	-0.7294866524160776	2.622526697584121e-4	feces_untarg_metabo	SCENITH_measure	0.016945557122851243
feces_untarg_glycochenodeoxycholate	CD4.naive__Glucose.dependence	0.7622092916488802	9.373765634025744e-5	feces_untarg_metabo	SCENITH_measure	0.007499012507220595
feces_untarg_ethylmalonate	Mono.classical__Mitochondrial.dependence	0.6484848484848487	0.00198319142057947	feces_untarg_metabo	SCENITH_measure	0.04014170586233144
feces_untarg_ethylmalonate	Mono.intermediate__Glucose.dependence	0.5775102664960614	0.00766459367439671	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_methionine sulfoxide	CD4.naive__Glucose.dependence	-0.7805023146484533	4.904645297003891e-5	feces_untarg_metabo	SCENITH_measure	0.0052112875888025885
feces_untarg_indolelactate	CD4.naive__Glucose.dependence	-0.6158651076522953	0.0038390358481519	feces_untarg_metabo	SCENITH_measure	0.0614245735704304
feces_untarg_1-stearoyl-GPI (18:0)	Mono.classical__Mitochondrial.dependence	-0.6727272727272728	0.00115362530786842	feces_untarg_metabo	SCENITH_measure	0.03093015942970826
feces_untarg_1-stearoyl-GPI (18:0)	Mono.intermediate__Glucose.dependence	-0.583589321932862	0.0069070788910933	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_alpha-hydroxyisocaproate	B.cells__PS.ATP	-0.6121212121212123	0.00412275813285019	feces_untarg_metabo	SCENITH_measure	0.062398501470165034
feces_untarg_alpha-hydroxyisocaproate	CD8.central.memory__PS.ATP	-0.6484848484848487	0.00198319142057947	feces_untarg_metabo	SCENITH_measure	0.04014170586233144
feces_untarg_phenyllactate (PLA)	CD8.central.memory__PS.ATP	-0.7090909090909092	4.6429391169954193e-4	feces_untarg_metabo	SCENITH_measure	0.02215048041249197
