"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY.6210..2.aminophenol.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942407	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.6215..4.chlorobenzoate.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254142	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.6215..4.chlorobenzoate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0184433130327177	0.0446478392420994	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.6309..L.tryptophan.degradation.XI..mammalian..via.kynurenine."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6309..L.tryptophan.degradation.XI..mammalian..via.kynurenine."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.301595121506009	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	11
"PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.00945844021595969	0.0251754503260619	"No data points have the baseline factor level"	"abundance"	30	11
"PWY.6328..L.lysine.degradation.X"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.411701088796163	0.538533209060996	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	8
"PWY.6349..CDP.archaeol.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0855481577391957	0.158917584689131	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	5
"PWY.6350..archaetidylinositol.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0855481577391957	0.158917584689131	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	5
"PWY.6351..D.myo.inositol..1.4.5..trisphosphate.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6351..D.myo.inositol..1.4.5..trisphosphate.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6352..3.phosphoinositide.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6352..3.phosphoinositide.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6396..superpathway.of.2.3.butanediol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.301595121506009	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	7
"PWY.6396..superpathway.of.2.3.butanediol.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0787582834121867	0.15075378041331	"No data points have the baseline factor level"	"abundance"	30	7
"PWY.6435..4.hydroxybenzoate.biosynthesis.III..plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0080868825002511	0.022732299736253	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	14
"PWY.6518..bile.acids.epimerization"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.234094346441549	0.354788882000648	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	4
"PWY.6596..adenosine.nucleotides.degradation.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6596..adenosine.nucleotides.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6598..sciadonate.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.6598..sciadonate.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254142	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0184433130327177	0.0446478392420994	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.6797..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.II..Methanocaldococcus."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6797..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.II..Methanocaldococcus."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6807..xyloglucan.degradation.II..exoglucanase."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.234094346441549	0.354788882000648	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	12
"PWY.6829..tRNA.methylation..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6829..tRNA.methylation..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6837..fatty.acid..beta..oxidation.V..unsaturated..odd.number..di.isomerase.dependent."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	5
"PWY.6837..fatty.acid..beta..oxidation.V..unsaturated..odd.number..di.isomerase.dependent."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.118553217705895	0.211267646278981	"No data points have the baseline factor level"	"abundance"	30	5
"PWY.6842..glutathione.mediated.detoxification.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6842..glutathione.mediated.detoxification.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.6953..dTDP.3.acetamido..alpha..D.fucose.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.428718135427629	0.554019812690294	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	5
"PWY.6981..chitin.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.6981..chitin.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.118553217705894	0.211267646278981	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7009..2.2..dihydroxybiphenyl.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7009..2.2..dihydroxybiphenyl.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7035...9Z..tricosene.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7035...9Z..tricosene.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7036..very.long.chain.fatty.acid.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7036..very.long.chain.fatty.acid.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7053..docosahexaenoate.biosynthesis.I..lower.eukaryotes."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7053..docosahexaenoate.biosynthesis.I..lower.eukaryotes."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7156..superpathway.of.ergosterol.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7156..superpathway.of.ergosterol.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254142	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0184433130327177	0.0446478392420994	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0934595682433864	0.172714573437692	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7230..ubiquinol.6.biosynthesis.from.4.aminobenzoate..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7230..ubiquinol.6.biosynthesis.from.4.aminobenzoate..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7235..superpathway.of.ubiquinol.6.biosynthesis..late.decarboxylation."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7235..superpathway.of.ubiquinol.6.biosynthesis..late.decarboxylation."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7245..superpathway.of.NAD.NADP...NADH.NADPH.interconversion..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7245..superpathway.of.NAD.NADP...NADH.NADPH.interconversion..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942406	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7268..cytosolic.NADPH.production..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7268..cytosolic.NADPH.production..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942406	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7279..aerobic.respiration.II..cytochrome.c...yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.411701088796162	0.538533209060996	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	7
"PWY.7283..wybutosine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7283..wybutosine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7294..D.xylose.degradation.IV"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7294..D.xylose.degradation.IV"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942406	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0855481577391956	0.158917584689131	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	11
"PWY.7316..dTDP.N.acetylviosamine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.0638685200918675	0.125623743563048	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.7316..dTDP.N.acetylviosamine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.7317..superpathway.of.dTDP.glucose.derived.O.antigen.building.blocks.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.198813386694183	0.312838711415847	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7317..superpathway.of.dTDP.glucose.derived.O.antigen.building.blocks.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7337..10.cis.heptadecenoyl.CoA.degradation..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254142	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7337..10.cis.heptadecenoyl.CoA.degradation..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7338..10.trans.heptadecenoyl.CoA.degradation..reductase.dependent..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254142	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7338..10.trans.heptadecenoyl.CoA.degradation..reductase.dependent..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.301595121506009	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942407	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.30159512150601	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640707	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7396..butanol.and.isobutanol.biosynthesis..engineered."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.30159512150601	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	10
"PWY.7396..butanol.and.isobutanol.biosynthesis..engineered."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0184433130327177	0.0446478392420994	"No data points have the baseline factor level"	"abundance"	30	10
"PWY.7399..methylphosphonate.degradation.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.30159512150601	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7399..methylphosphonate.degradation.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7411..phosphatidate.biosynthesis..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7411..phosphatidate.biosynthesis..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7420..monoacylglycerol.metabolism..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7420..monoacylglycerol.metabolism..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7511..protein.ubiquitination"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7511..protein.ubiquitination"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.118553217705895	0.211267646278981	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7527..L.methionine.salvage.cycle.III"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	5
"PWY.7527..L.methionine.salvage.cycle.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0787582834121866	0.15075378041331	"No data points have the baseline factor level"	"abundance"	30	5
"PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7546..diphthamide.biosynthesis.II..eukaryotes."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7546..diphthamide.biosynthesis.II..eukaryotes."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7606..docosahexaenoate.biosynthesis.III..6.desaturase..mammals."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7606..docosahexaenoate.biosynthesis.III..6.desaturase..mammals."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7619..juniperonate.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7619..juniperonate.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7688..dTDP..alpha..D.ravidosamine.and.dTDP.4.acetyl..alpha..D.ravidosamine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0520984053646853	0.104587793133608	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	14
"PWY.7717..3.hydroxy.4.methyl.anthranilate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7717..3.hydroxy.4.methyl.anthranilate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7723..bacterial.bioluminescence"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.428718135427629	0.554019812690294	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	30	3
"PWY.7724..icosapentaenoate.biosynthesis.III..8.desaturase..mammals."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7724..icosapentaenoate.biosynthesis.III..8.desaturase..mammals."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7725..arachidonate.biosynthesis.V..8.detaturase..mammals."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7725..arachidonate.biosynthesis.V..8.detaturase..mammals."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7726...4Z.7Z.10Z.13Z.16Z..docosapentaenoate.biosynthesis..6.desaturase."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7726...4Z.7Z.10Z.13Z.16Z..docosapentaenoate.biosynthesis..6.desaturase."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.7800..Ac.N.end.rule.pathway"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7800..Ac.N.end.rule.pathway"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.30159512150601	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7820..teichuronic.acid.biosynthesis..B..subtilis.168."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640707	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	4
"PWY.7873..D.erythronate.degradation.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7873..D.erythronate.degradation.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942407	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7874..L.threonate.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.495653633254141	0.603355389740537	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7874..L.threonate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942407	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	8
"PWY.7919..protein.N.glycosylation.processing.phase..plants.and.animals."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.7919..protein.N.glycosylation.processing.phase..plants.and.animals."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.8041..ultra.long.chain.fatty.acid.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	1	1	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.8041..ultra.long.chain.fatty.acid.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.279277913640706	0.400036636674104	"No data points have the baseline factor level"	"abundance"	30	2
"PWY.8055..palmitoyl.ethanolamide.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.999999999999999	1	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.8055..palmitoyl.ethanolamide.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.179094781978892	0.286444569084327	"No data points have the baseline factor level"	"abundance"	30	3
"PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	NA	NA	NA	NA	0.301595121506009	0.419099714300559	"No data points have the baseline factor level"	"abundance"	30	9
"PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	NA	NA	NA	NA	0.0320014462942407	0.0706011289378093	"No data points have the baseline factor level"	"abundance"	30	9
