"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.268387668665275	0.15220710880039	1.68627432461932e-07	2.44179135045366e-06	1.68627432461932e-07	1.76893483072811e-06	"abundance"	30	30
"PWY.7237..myo...chiro..and.scyllo.inositol.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.500893287227895	0.184396919206132	1.79887195361772e-07	2.57954745193531e-06	3.59774358364141e-07	3.49962330408756e-06	"abundance"	30	27
"PWY.5897..superpathway.of.menaquinol.11.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.44340239054203	0.411427703626612	2.22406419281285e-07	3.15859885844671e-06	2.22406419281285e-07	2.31043561777645e-06	"abundance"	30	28
"PWY.5899..superpathway.of.menaquinol.13.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.44340239054203	0.411427703626612	2.27484112214071e-07	3.19994317847794e-06	2.27484112214071e-07	2.34046153912554e-06	"abundance"	30	28
"PWY.5898..superpathway.of.menaquinol.12.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.44340239054203	0.411427703626612	2.30034525317002e-07	3.20529239521898e-06	2.30034525317002e-07	2.3441613532304e-06	"abundance"	30	28
"PWY.6936..seleno.amino.acid.biosynthesis..plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.723311530184888	0.136378580823869	2.67287603938904e-07	3.68956814035291e-06	2.67287603938904e-07	2.69809185108139e-06	"abundance"	30	30
"PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.01288335610462	0.296955213946576	2.74966633684315e-07	3.7604233143679e-06	2.74966633684315e-07	2.74966633684315e-06	"abundance"	30	30
"PWY.8073..lipid.IVA.biosynthesis..P..putida."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.77353764651284	0.487758062354805	3.36266543610186e-07	4.5565659166261e-06	3.36266543610186e-07	3.33152964502685e-06	"abundance"	30	30
"NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.77353764651284	0.487758062354805	3.50140625382522e-07	4.70143366990896e-06	3.50140625382522e-07	3.4371602675165e-06	"abundance"	30	30
"GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.349092741888512	0.182708306850666	3.7301353561503e-07	4.96343236129188e-06	3.7301353561503e-07	3.59571606403678e-06	"abundance"	30	30
"PWY.702..L.methionine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.04209280877949	0.195626925133586	3.76890147535391e-07	4.97023882062297e-06	3.76890147535391e-07	3.60064694520419e-06	"abundance"	30	30
"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.67156175492831	0.335078120116216	4.19995262457284e-07	5.48967258981778e-06	4.19995262457284e-07	3.97694629052473e-06	"abundance"	30	30
"PWY.6703..preQ0.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-0.135112803036449	0.140468649359637	4.81004657659767e-07	6.23196385406558e-06	4.81004657659767e-07	4.51469283943817e-06	"abundance"	30	30
"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.0138413268746576	0.10316470932745	4.93936674672568e-07	6.34386494340333e-06	4.93936674672568e-07	4.59575862521433e-06	"abundance"	30	30
"PWY.5941..glycogen.degradation.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.568425623423793	0.116090647387866	5.04686877622618e-07	6.42605619179833e-06	5.04686877622618e-07	4.65530137117415e-06	"abundance"	30	30
"PWY.6549..L.glutamine.biosynthesis.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.35650084077123	0.528099132526372	5.26267156297777e-07	6.64356059702408e-06	5.26267156297777e-07	4.81287057468907e-06	"abundance"	30	29
"PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.603885845240072	0.123434391473644	5.42302525330385e-07	6.73093134380654e-06	5.42302525330385e-07	4.87616556389506e-06	"abundance"	30	30
"PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.14044107027122	0.387972986473888	5.38252578397014e-07	6.73093134380654e-06	5.38252578397014e-07	4.87616556389506e-06	"abundance"	30	28
"CITRULBIO.PWY..L.citrulline.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.17726554419397	0.261569804737737	5.57169680059921e-07	6.8578301454042e-06	5.57169680059921e-07	4.96809631386763e-06	"abundance"	30	30
"PWY.6628..superpathway.of.L.phenylalanine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.555802801329962	0.115828223466726	6.37765434130522e-07	7.78495492736182e-06	6.37765434130522e-07	5.63974392165007e-06	"abundance"	30	30
"ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	4.33958334323175	0.622592702678524	9.73742906973385e-07	1.17886743737679e-05	9.73742906973385e-07	8.54020418411084e-06	"abundance"	30	30
"PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.530836405358838	0.11640457796224	9.85512909834618e-07	1.18341672180954e-05	9.85512909834618e-07	8.57316108555318e-06	"abundance"	30	30
"METH.ACETATE.PWY..methanogenesis.from.acetate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-4.42550702953423	0.802369445690218	1.13467567675052e-06	1.35154514077461e-05	2.26935006601215e-06	1.8823291245217e-05	"abundance"	30	22
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.7467960888177	0.766833919429851	1.31564461436362e-06	1.55456567633205e-05	1.31564461436362e-06	1.13527398174925e-05	"abundance"	30	22
"HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.95705994736938	0.394857364917938	1.38517828651707e-06	1.62373676919502e-05	1.38517828651707e-06	1.18571261325862e-05	"abundance"	30	30
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.247902723731	0.68964614756925	1.71719082031618e-06	1.99707940284016e-05	1.71719082031618e-06	1.45824934741136e-05	"abundance"	30	21
"COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.517673712434749	0.121677347149996	1.98823329355946e-06	2.29423482389635e-05	1.98823329355946e-06	1.67512568827451e-05	"abundance"	30	30
"PWY.5840..superpathway.of.menaquinol.7.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.24987913433676	0.449424217315998	2.11121734383646e-06	2.41726202856314e-05	2.11121734383646e-06	1.76484574836329e-05	"abundance"	30	28
"PWY.6305..superpathway.of.putrescine.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.21653060676138	0.271306139074178	2.31535834460672e-06	2.63060328844933e-05	2.31535834460672e-06	1.90571802209938e-05	"abundance"	30	30
"NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.26853000224278	0.477140533190701	2.40581850974309e-06	2.6919651052201e-05	2.40581850974309e-06	1.95017106471599e-05	"abundance"	30	30
"PWY.8073..lipid.IVA.biosynthesis..P..putida."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.26853000224278	0.477140533190701	2.40423132424894e-06	2.6919651052201e-05	2.40423132424894e-06	1.95017106471599e-05	"abundance"	30	30
"PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.24523068204674	0.276929269994015	2.45885121330502e-06	2.73061897898611e-05	2.45885121330502e-06	1.97817353250855e-05	"abundance"	30	30
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	7.79795291992932	0.870157904134889	2.55098619539318e-06	2.81179597805651e-05	2.55098619539318e-06	2.03698151423187e-05	"abundance"	30	18
"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.629168237435498	0.148893860816604	2.90576595529668e-06	3.17912319701718e-05	2.90576595529668e-06	2.30308857197589e-05	"abundance"	30	30
"PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.03827265710295	0.241063055755409	3.13676143803843e-06	3.40661517939909e-05	3.13676143803843e-06	2.46789319022141e-05	"abundance"	30	30
"PWY.7560..methylerythritol.phosphate.pathway.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.319711899098308	0.0818771146659489	3.1795976561666e-06	3.42793119573582e-05	3.1795976561666e-06	2.48333539569216e-05	"abundance"	30	30
"PWY.6305..superpathway.of.putrescine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.0123359447331	0.26540034055162	3.21723914487038e-06	3.44337841809677e-05	3.21723914487038e-06	2.49452600363138e-05	"abundance"	30	30
"PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.81407573759142	0.726141700068043	3.45038204219161e-06	3.65082430133334e-05	3.45038204219161e-06	2.65604948571585e-05	"abundance"	30	17
"PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.17747057964448	0.551411709747633	3.46049696808848e-06	3.65082430133334e-05	6.92098196113769e-06	4.87200703843245e-05	"abundance"	30	26
"PWY.5676..acetyl.CoA.fermentation.to.butanoate.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.2888996651378	0.410144057404957	3.53396342367418e-06	3.70188934522466e-05	7.06791435845088e-06	4.94292049904735e-05	"abundance"	30	29
"HISDEG.PWY..L.histidine.degradation.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.10341846606919	0.46228342333187	3.66276456642556e-06	3.80979103141588e-05	3.66276456642556e-06	2.79939863291096e-05	"abundance"	30	30
"P164.PWY..purine.nucleobases.degradation.I..anaerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-3.11565556424227	0.736412532928353	4.20247922550132e-06	4.34060266857724e-05	4.20247922550132e-06	3.18911544062866e-05	"abundance"	30	28
"PWY.7356..thiamine.diphosphate.salvage.IV..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.17908660174948	0.257706312000571	4.2542205120899e-06	4.36353034469221e-05	4.2542205120899e-06	3.20564503375788e-05	"abundance"	30	30
"HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.58436186588802	0.832644541128213	4.67518885560736e-06	4.76224409636694e-05	4.67518885560736e-06	3.4982182346153e-05	"abundance"	30	23
"FASYN.ELONG.PWY..fatty.acid.elongation....saturated"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.04134862721613	0.253162979802264	5.31444196250064e-06	5.33974882898874e-05	5.31444196250064e-06	3.92169165508668e-05	"abundance"	30	30
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.97591383287895	0.66423341232792	5.28001324495708e-06	5.33974882898874e-05	5.28001324495708e-06	3.92169165508668e-05	"abundance"	30	22
"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.366011651531134	0.0990948901806455	5.50923097808464e-06	5.49806361799393e-05	5.50923097808464e-06	4.03758708667847e-05	"abundance"	30	30
"PWY.7664..oleate.biosynthesis.IV..anaerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.03724700564474	0.254431774677756	5.74895314109369e-06	5.6987944895271e-05	5.74895314109369e-06	4.1846121503199e-05	"abundance"	30	30
"PWY.6270..isoprene.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.345367121156627	0.0970783472781912	6.1543337387393e-06	6.05996728807863e-05	6.1543337387393e-06	4.44941695976423e-05	"abundance"	30	30
"PWY0.862...5Z..dodecenoate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.03254640086178	0.25646636751335	6.34688477640921e-06	6.20817802301749e-05	6.34688477640921e-06	4.55783000722004e-05	"abundance"	30	30
"PWY.6317..D.galactose.degradation.I..Leloir.pathway."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.374591996207738	0.103852153000475	6.43265296140783e-06	6.25067659473642e-05	6.43265296140783e-06	4.58862577913758e-05	"abundance"	30	30
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	4.13686942016962	0.661138504274369	6.47615294135928e-06	6.25181561724683e-05	6.47615294135928e-06	4.58906201804929e-05	"abundance"	30	29
"PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.25816930943636	0.0762373482016326	7.5996071160489e-06	7.28871409766508e-05	7.5996071160489e-06	5.2802465027093e-05	"abundance"	30	30
"PWY.6859..all.trans.farnesol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.60425262659726	0.579184641402703	7.8119604762783e-06	7.4440423377181e-05	7.8119604762783e-06	5.39277271588244e-05	"abundance"	30	30
"GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.450976643789193	0.124796323402636	8.10979810683676e-06	7.67831525884481e-05	8.10979810683676e-06	5.56248972712522e-05	"abundance"	30	30
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.88668293581042	0.628439692651382	8.42543220846981e-06	7.9263460967579e-05	8.42543220846981e-06	5.74217354335203e-05	"abundance"	30	29
"GLUCONEO.PWY..gluconeogenesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.146840605547063	0.130495573845777	9.63003855791733e-06	9.00225756331892e-05	9.63003855791733e-06	6.52160839048832e-05	"abundance"	30	30
"PWY.4041...gamma..glutamyl.cycle"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.626895670316718	0.164979577195068	1.02838342019851e-05	9.55297051341634e-05	1.02838342019851e-05	6.92056767051827e-05	"abundance"	30	30
"BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.61376726573291	0.212099353126818	1.04672102215764e-05	9.66254343579269e-05	1.04672102215764e-05	6.9999468356792e-05	"abundance"	30	30
"PWY.7942..5.oxo.L.proline.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.51543420816445	0.767885204494433	1.1465520966869e-05	0.000105183692348233	1.1465520966869e-05	7.6199425059316e-05	"abundance"	30	17
"DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.44251475183584	0.330009188221937	1.20463716405395e-05	0.000109830190821462	1.20463716405395e-05	7.95655410825754e-05	"abundance"	30	30
"FASYN.ELONG.PWY..fatty.acid.elongation....saturated"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.78443789364813	0.247652122004557	1.21232865586407e-05	0.000109853338939339	1.21232865586407e-05	7.95823105383163e-05	"abundance"	30	30
"POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.81263597647417	0.447867299216098	1.25155168028135e-05	0.000112715965352168	1.25155168028135e-05	8.16561157256734e-05	"abundance"	30	30
"CALVIN.PWY..Calvin.Benson.Bassham.cycle"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.20732169356985	0.0679333979516343	1.28323705399502e-05	0.000114869159318221	1.28323705399502e-05	8.32159786530106e-05	"abundance"	30	30
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-4.5943299899494	1.09221179306366	1.36753472832485e-05	0.000121677638176855	1.36753472832485e-05	8.81483228498547e-05	"abundance"	30	29
"SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.33404613555452	0.103787217262707	1.41524441146235e-05	0.000125168622498796	1.41524441146235e-05	9.0677336542797e-05	"abundance"	30	30
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.70058526852312	0.234616734518424	1.42539660714647e-05	0.000125316118378294	1.42539660714647e-05	9.07841886694476e-05	"abundance"	30	30
"PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.45813038419756	0.715728089346231	1.62881742251653e-05	0.000142352859944196	1.62881742251653e-05	0.000103126310182999	"abundance"	30	23
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.31657736667737	0.312907824228284	1.66692878065255e-05	0.00014482669464846	1.66692878065255e-05	0.000104918458546955	"abundance"	30	30
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.40231850187639	0.174865378894652	1.68078335480715e-05	0.000145176433628664	1.68078335480715e-05	0.000105171823955769	"abundance"	30	30
"PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.52705297026325	0.554802218137037	1.69507123515267e-05	0.000145559314786075	1.69507123515267e-05	0.000105449198931009	"abundance"	30	24
"POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.85992049720489	0.457833428229026	1.75057671834011e-05	0.000149456752195858	1.75057671834011e-05	0.000108272664082308	"abundance"	30	30
"PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.0979928613781	0.431327552935113	1.76991232696544e-05	0.000150239109593561	1.76991232696544e-05	0.000108839436198449	"abundance"	30	30
"P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.656958486399243	0.181793992295186	1.95604490835777e-05	0.000165090190265396	1.95604490835777e-05	0.000119598174396732	"abundance"	30	30
"PWY.7858...5Z..dodecenoate.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.41431624867657	0.667692030622717	1.99050675699919e-05	0.000167044231823171	1.99050675699919e-05	0.000121013763067564	"abundance"	30	19
"PWY.7664..oleate.biosynthesis.IV..anaerobic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.73775745683359	0.248893297722862	2.11421149229896e-05	0.000176423184978845	2.11421149229896e-05	0.000127808265353666	"abundance"	30	30
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.82536168598632	0.239837523463933	2.15556275453554e-05	0.000178863269013989	2.15556275453554e-05	0.00012957596333444	"abundance"	30	30
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.04568998494038	0.510424467682707	2.30178086388921e-05	0.000189929069048289	2.30178086388921e-05	0.000137592487394495	"abundance"	30	29
"PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.74819496191531	0.252058585002319	2.38484517220972e-05	0.000195689795519653	4.76963346955448e-05	0.000256457679016246	"abundance"	30	29
"PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.01243367301587	0.767338081108316	2.49167999470945e-05	0.000203326594043418	2.49167999470945e-05	0.00014811653301884	"abundance"	30	18
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.8822610910313	0.282915998386001	2.50598683422254e-05	0.00020337047000806	2.50598683422254e-05	0.000148143973072824	"abundance"	30	30
"PWY.5723..Rubisco.shunt"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	6.16591557062525	0.841651195620431	2.8526985915156e-05	0.000230242394517407	2.8526985915156e-05	0.000167713598512181	"abundance"	30	20
"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.447576100404451	0.140713910958207	2.89147824259484e-05	0.000232103987190901	2.89147824259484e-05	0.000169064574840245	"abundance"	30	30
"PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.19103378642833	0.145329781204213	3.00131217391142e-05	0.000239618274641468	3.00131217391142e-05	0.000174532827504631	"abundance"	30	30
"P161.PWY..acetylene.degradation..anaerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.09575905543171	0.532536730925299	3.09575465979872e-05	0.00024582955013563	3.09575465979872e-05	0.000179051755999169	"abundance"	30	30
"GLYOXYLATE.BYPASS..glyoxylate.cycle"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	5.76184098106958	0.828227867590956	3.22435616257888e-05	0.000253328726883442	3.22435616257888e-05	0.000185487155589215	"abundance"	30	24
"PWY.6168..flavin.biosynthesis.III..fungi."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.99097880404367	0.294166599851408	3.22449564347238e-05	0.000253328726883442	6.44888731322321e-05	0.000327028882708476	"abundance"	30	24
